codigo,nome,tipo,descricao,exercicio
13410430000000,"Participacao Especial pela Producao de Petr¢leo em Plataforma - Contrato de Concessao - Declaracao de Comercialidade antes de 3/12/2012 - Demais Situaäes",A,""Registra as receitas auferidas a t¡tulo de participacao especial pela producao de petr¢leo, gas natural ou outros hidrocarbonetos fluidos em campos explorados sob regime de concessao, quando a lavra ocorrer na plataforma continental, no mar territorial ou na zona economica exclusiva, em contratos cuja declaracao de comercialidade tenha ocorrido antes de 3/12/2012, fora do horizonte geol¢gico* e das  reas do pr-sal** e estratgicas. O art. 50 da Lei no 9.478, de 6 de agosto de 1997, determina que ?o edital e o contrato estabelecerao que, nos casos de grande volume de producao, ou de grande rentabilidade, haver  o pagamento de uma participacao especial [...]?. Conforme dispäe o õ 1o do referido art. 50, ?a participacao especial ser  aplicada sobre a receita bruta da producao, deduzidos os royalties, os investimentos na exploracao, os custos operacionais, a depreciacao e os tributos previstos na legislacao em vigor?.* Entende-se por horizonte geol¢gico denominado Pr-Sal o intervalo de rochas que se estende por baixo de uma extensa camada de sal, localizado em  reas de  guas profundas, em grande parte do litoral brasileiro. **A  rea do pr-sal  definida pelo inciso IV do art. 2o da Lei no 12.351, de 22 de dezembro de 2010, como a ?regiao do subsolo formada por um prisma vertical de profundidade indeterminada, com superf¡cie poligonal definida pelas coordenadas geogr ficas de seus vrtices estabelecidas no Anexo desta Lei, bem como outras regiäes que venham a ser delimitadas em ato do Poder Executivo, de acordo com a evolucao do conhecimento geol¢gico?."",2025
13410440000000,"Participacao Especial pela Producao de Petr¢leo em Plataforma - Contrato de Concessao - Declaracao de Comercialidade a partir de 3/12/2012 - Qualquer Situacao",A,""Registra as receitas auferidas a t¡tulo de participacao especial pela producao de petr¢leo, gas natural ou outros hidrocarbonetos fluidos em campos explorados sob regime de concessao, quando a lavra ocorrer na plataforma continental, no mar territorial ou na zona economica exclusiva, em contratos cuja declaracao de comercialidade tenha ocorrido a partir de 3/12/2012. O art. 50 da Lei no 9.478, de 6 de agosto de 1997, determina que ?o edital e o contrato estabelecerao que, nos casos de grande volume de producao, ou de grande rentabilidade, haver  o pagamento de uma participacao especial [...]?. Conforme dispäe o õ 1o do referido art. 50, ?a participacao especial ser  aplicada sobre a receita bruta da producao, deduzidos os royalties, os investimentos na exploracao, os custos operacionais, a depreciacao e os tributos previstos na legislacao em vigor?."",2025
13410500000000,"Participacao do Propriet rio da Terra ? Contrato de Concessao",S,"Registra as receitas referentes  participacao recebida pelo ente federativo a t¡tulo de propriet rio da terra na qual haja sido produzido petr¢leo ou gas natural, sob o regime de contrato de concessao.",2025
13420000000000,"Petr¢leo - Regime de Cessao Onerosa",S,"Agrega as receitas oriundas da producao de petr¢leo, gas natural ou outros hidrocarbonetos fluidos, relativas a contratos celebrados sob o regime de cessao onerosa.",2025
13420200000000,"Royalties minimos pela Producao de Petr¢leo - Cessao Onerosa - Declaracao de Comercialidade a partir de 3/12/2012",S,"Agrega as receitas oriundas da parcela do valor do royalty, previsto no contrato de cessao onerosa, que representar 5% do valor da producao de petr¢leo, gas natural ou outros hidrocarbonetos fluidos.",2025
13420210000000,"Royalties minimos pela Producao de Petr¢leo em Terra - Cessao Onerosa - Declaracao de Comercialidade a partir de 3/12/2012",A,"Registra as receitas oriundas da parcela do valor do royalty, previsto no contrato de cessao onerosa, que representar 5% do valor da producao de petr¢leo, gas natural ou outros hidrocarbonetos fluidos, quando a lavra ocorrer em terra ou em lagos, rios, ilhas fluviais e lacustres.",2025
13420240000000,"Royalties minimos pela Producao de Petr¢leo em Plataforma - Cessao Onerosa - Declaracao de Comercialidade a partir de 3/12/2012",A,"Registra as receitas oriundas da parcela do valor do royalty, que representem 5% do valor da producao de petr¢leo, gas natural ou outros hidrocarbonetos fluidos, quando a lavra ocorrer na plataforma continental, no mar territorial ou na zona economica exclusiva, no regime de cessao onerosa.",2025
13420300000000,"Royalties Excedentes pela Producao de Petr¢leo - Cessao Onerosa - Declaracao de Comercialidade a partir de 3/12/2012",S,"Agrega as receitas oriundas da parcela do valor do royalty, previsto no contrato de cessao onerosa, que exceder a 5% do valor da producao de petr¢leo, gas natural ou outros hidrocarbonetos fluidos.",2025
13420310000000,"Royalties Excedentes pela Producao de Petr¢leo em Terra - Cessao Onerosa - Declaracao de Comercialidade a partir de 3/12/2012",A,"Registra as receitas oriundas da parcela do valor do royalty, previsto no contrato de cessao onerosa, que exceder a 5% do valor da producao de petr¢leo, gas natural ou outros hidrocarbonetos fluidos, quando a lavra ocorrer em terra ou em lagos, rios, ilhas fluviais e lacustres.",2025
13420340000000,"Royalties Excedentes pela Producao de Petr¢leo em Plataforma - Cessao Onerosa - Declaracao de Comercialidade a partir de 3/12/2012",A,"Registra as receitas oriundas da parcela do valor do royalty, previsto no contrato de cessao onerosa, que exceder a 5% do valor da producao de petr¢leo, gas natural ou outros hidrocarbonetos fluidos, quando a lavra ocorrer na plataforma continental, no mar territorial ou na zona economica exclusiva.",2025
13430000000000,"Petr¢leo - Regime de Partilha de Producao",S,"Agrega as receitas oriundas da producao de petr¢leo, gas natural ou outros hidrocarbonetos fluidos, relativas a contratos celebrados sob o regime de partilha de producao.",2025
13430100000000,"Outorga dos servicos de Exploracao e Producao de Petr¢leo e gas Natural - Regime de Partilha de Producao",S,"Agrega as receitas de outorga dos servicos de exploracao e producao de petr¢leo e gas natural no regime de partilha de producao.",2025
13430110000000,"Bnus de Assinatura de Contrato de Partilha de Producao - Parcela da Uniao",A,""Registra as receitas que se originaram do bnus de assinatura do contrato de partilha de producao que sao devidas  Uniao,  dos contratos relativos as  reas do pr-sal e estratgicas. Segundo o inciso XII do art. 2o da Lei no 12.351, de 22 de dezembro de 2010, o bnus de assinatura corresponde a um valor fixo que o contratado pagar   Uniao no ato da celebracao e nos termos do respectivo contrato de partilha de producao. O valor a ser pago como bnus de assinatura  parmetro tcnico constante do contrato de partilha de producao, estabelecido por meio de proposta do Ministrio de Minas e Energia - MME ao Conselho Nacional de Pol¡tica Energtica - CNPE, conforme determina al¡nea ""f"" do inciso III do art. 10 da Lei no 12.351, de 22 de dezembro de 2010."",2025
13430120000000,"Bnus de Assinatura de Contrato de Partilha de Producao - Parcela do Fundo Social",A,""Registra as receitas que se originaram do bnus de assinatura do contrato de partilha de producao que sao devidas ao Fundo Social,  dos contratos relativos as  reas do pr-sal e estratgicas. Segundo o inciso XII do art. 2§ da Lei no 12.351, de 22 de dezembro de 2010, o bnus de assinatura corresponde a um valor fixo que o contratado pagar   Uniao no ato da celebracao e nos termos do respectivo contrato de partilha de producao. O valor a ser pago como bnus de assinatura  parmetro tcnico constante do contrato de partilha de producao, estabelecido por meio de proposta do Ministrio de Minas e Energia - MME ao Conselho Nacional de Pol¡tica Energtica - CNPE, conforme determina al¡nea ""f"" do inciso III do art. 10 da Lei no 12.351, de 22 de dezembro de 2010."",2025
13430130000000,"Bnus de Assinatura de Contrato de Partilha de Producao - Parcela da Empresa Gestora do Contrato",A,""Registra os recursos decorrentes do pagamento de bnus de assinatura, devido  empresa gestora do contrato, dos contratos relativos as  reas do pr-sal e estratgicas. Segundo o inciso XII do art. 2§ da Lei n§ 12.351, de 22 de dezembro de 2010, o bnus de assinatura corresponde a um valor fixo que o contratado pagar   Uniao no ato da celebracao e nos termos do respectivo contrato de partilha de producao. O valor a ser pago como bnus de assinatura  parmetro tcnico constante do contrato de partilha de producao, estabelecido por meio de proposta do Ministrio de Minas e Energia - MME ao Conselho Nacional de Pol¡tica Energtica - CNPE, conforme determina al¡nea ""f"" do inciso III do art. 10 da Lei n§ 12.351, de 22 de dezembro de 2010."",2025
13430140000000,"Bnus de Assinatura de Contrato de Partilha de Producao - Parcela de Estados e Municipios",A,"Registra os recursos decorrentes do pagamento de bnus de assinatura da outorga dos servicos de exploracao e a producao de petr¢leo, de gas natural e de outros hidrocarbonetos fluidos em  reas do pr-sal e em  reas estratgicas, sob o regime de partilha de producao, a serem transferidas a Estados e Municipios.",2025
13430200000000,"Royalties pela Producao de Petr¢leo - Partilha de Producao - Declaracao de Comercialidade a partir de 3/12/2012",S,"Agrega as receitas oriundas da parcela do valor do royalty, no regime de partilha de producao, sobre a producao de petr¢leo, gas natural ou outros hidrocarbonetos fluidos.",2025
13430210000000,"Royalties pela Producao de Petr¢leo em Terra - Partilha de Producao - Declaracao de Comercialidade a partir de 3/12/2012",A,"Registra as receitas oriundas da parcela do valor do royalty, no regime de partilha de producao, sobre o valor da producao de petr¢leo, gas natural ou outros hidrocarbonetos fluidos, quando a lavra ocorrer em terra ou em lagos, rios, ilhas fluviais e lacustres.",2025
13430240000000,"Royalties pela Producao de Petr¢leo em Plataforma - Partilha de Producao - Declaracao de Comercialidade a partir de 3/12/2012",A,"Registra as receitas oriundas da parcela do valor do royalty, no regime de partilha de producao, sobre o valor da producao de petr¢leo, gas natural ou outros hidrocarbonetos fluidos, quando a lavra ocorrer na plataforma continental, no mar territorial ou na zona economica exclusiva.",2025
13440000000000,"Exploracao de Recursos Minerais",S,"Agrega receitas decorrentes da extracao mineral",2025
13440100000000,"Outorga de Direitos de Exploracao e Pesquisa Mineral",S,"Registra receitas decorrentes da outorga do Alvar  de Pesquisa Mineral.",2025
13440200000000,"Compensacao Financeira pela Exploracao de Recursos Minerais",S,"Registra receitas decorrentes da compensacao financeira pela exploracao de recursos minerais.",2025
13450000000000,"Exploracao de Recursos H¡dricos",S,"Agrega as receitas de compensacao financeira pela exploracao e utilizacao de recursos h¡dricos.",2025
13450100000000,"Outorga de Direitos de Uso de Recursos H¡dricos",S,"Registra as receitas decorrentes de outorga a particulares de direitos de uso da  gua. Os recursos sao vinculados ao financiamento de estudos, programas, projetos e obras, inclu¡dos nos Planos de Recursos H¡dricos, e ao pagamento de despesas de implantacao e custeio administrativo dos orgaos e entidades integrantes do Sistema Nacional de Gerenciamento de Recursos H¡dricos.",2025
13450200000000,"Concessao de Uso do Potencial de Energia Hidr ulica",S,"Registra as receitas decorrentes da autorizacao ou concessao, por parte da Uniao, para exploracao e aproveitamento dos potenciais de energia hidr ulica.",2025
13450300000000,"Compensacao Financeira pela Exploracao de Recursos H¡dricos",S,"Agrega as receitas de compensacao financeira pela exploracao e utilizacao de recursos h¡dricos para geracao de energia eltrica.",2025
13450310000000,"Utilizacao de Recursos H¡dricos - Itaipu",A,"Registra as receitas de compensacao financeira pela utilizacao de recursos h¡dricos por parte da Itaipu Binacional do Brasil.",2025
13450320000000,"Utilizacao de Recursos H¡dricos - Demais Empresas",A,"Registra as receitas de compensacao financeira pela utilizacao de recursos h¡dricos para geracao de energia eltrica por parte de outras empresas, exceto Itaipu.",2025
13450330000000,"Utilizacao de Recursos H¡dricos - Demais Empresas - Prorrogacao de Outorga",A,"Registra as receitas de compensacao financeira pela utilizacao de recursos h¡dricos para geracao de energia eltrica por parte de outras empresas, exceto Itaipu, nos casos de prorrogacao de outorga de que trata o art. 2§, da Lei 12.783, de 11 de janeiro de 2013.",2025
13460000000000,"Exploracao de Recursos Florestais",S,"Agrega receitas decorrentes da exploracao de recursos florestais.",2025
