codigo;nome;tipo;descricao
1217032000000000;"Contribuição sobre Concursos Especiais de Loterias Esportivas - Parcelamentos";S;"Registra a receita de parcelamento da contribuição sobre concurso de prognóstico esportivo, realizado pela Caixa Econ“mica Federal, e que, excepcionalmente, repassa para a Cruz Vermelha a renda líquida auferida para a Cruz Vermelha Brasileira, nos termos da Lei n§ 6.905, de 11 de maio de 1981, art. 2§. (REVOGADA PELA LEI N§ 13.756, DE 12 DE DEZEMBRO DE 2018)."
1217032100000000;"Contribuição sobre Concursos Especiais de Loterias Esportivas - Parcelamentos - Principal";A;"Vide descrição do código de receita principal."
1217032200000000;"Contribuição sobre Concursos Especiais de Loterias Esportivas - Parcelamentos - Multas e Juros de Mora";A;"Vide descrição do código de receita principal."
1217032300000000;"Contribuição sobre Concursos Especiais de Loterias Esportivas - Parcelamentos - Dívida Ativa";A;"Vide descrição do código de receita principal."
1217032400000000;"Contribuição sobre Concursos Especiais de Loterias Esportivas - Parcelamentos - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa";A;"Vide descrição do código de receita principal."
1217032500000000;"Contribuição sobre Concursos Especiais de Loterias Esportivas - Parcelamentos - Multas";A;"Vide descrição do código de receita principal."
1217032600000000;"Contribuição sobre Concursos Especiais de Loterias Esportivas - Parcelamentos - Juros de Mora";A;"Vide descrição do código de receita principal."
1217032700000000;"Contribuição sobre Concursos Especiais de Loterias Esportivas - Parcelamentos - Dívida Ativa - Multas da Dívida Ativa";A;"Vide descrição do código de receita principal."
1217032800000000;"Contribuição sobre Concursos Especiais de Loterias Esportivas - Parcelamentos - Juros de Mora da Dívida Ativa";A;"Vide descrição do código de receita principal."
1217040000000000;"Contribuição sobre Loterias de Números";S;"Agrega a receita da Contribuição sobre Loterias de Números."
1217041000000000;"Contribuição sobre Loterias de Números";S;"Registra a receita da Contribuição sobre Loterias de Números."
1217041100000000;"Contribuição sobre Loterias de Números - Principal";A;"Vide descrição do código de receita principal."
1217041200000000;"Contribuição sobre Loterias de Números - Multas e Juros de Mora";A;"Vide descrição do código de receita principal."
1217041300000000;"Contribuição sobre Loterias de Números - Dívida Ativa";A;"Vide descrição do código de receita principal."
1217041400000000;"Contribuição sobre Loterias de Números - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa";A;"Vide descrição do código de receita principal."
1217041500000000;"Contribuição sobre Loterias de Números - Multas";A;"Vide descrição do código de receita principal."
1217041600000000;"Contribuição sobre Loterias de Números - Juros de Mora";A;"Vide descrição do código de receita principal."
1217041700000000;"Contribuição sobre Loterias de Números - Dívida Ativa - Multas da Dívida Ativa";A;"Vide descrição do código de receita principal."
1217041800000000;"Contribuição sobre Loterias de Números - Juros de Mora da Dívida Ativa";A;"Vide descrição do código de receita principal."
1217042000000000;"Contribuição sobre Loterias de Números - Parcelamentos";S;"Registra a receita de parcelamento da Contribuição sobre Loterias de Números."
1217042100000000;"Contribuição sobre Loterias de Números - Parcelamentos - Principal";A;"Vide descrição do código de receita principal."
1217042200000000;"Contribuição sobre Loterias de Números - Parcelamentos - Multas e Juros de Mora";A;"Vide descrição do código de receita principal."
1217042300000000;"Contribuição sobre Loterias de Números - Parcelamentos - Dívida Ativa";A;"Vide descrição do código de receita principal."
1217042400000000;"Contribuição sobre Loterias de Números - Parcelamentos - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa";A;"Vide descrição do código de receita principal."
1217042500000000;"Contribuição sobre Loterias de Números - Parcelamentos - Multas";A;"Vide descrição do código de receita principal."
1217042600000000;"Contribuição sobre Loterias de Números - Parcelamentos - Juros de Mora";A;"Vide descrição do código de receita principal."
1217042700000000;"Contribuição sobre Loterias de Números - Parcelamentos - Dívida Ativa - Multas da Dívida Ativa";A;"Vide descrição do código de receita principal."
1217042800000000;"Contribuição sobre Loterias de Números - Parcelamentos - Juros de Mora da Dívida Ativa";A;"Vide descrição do código de receita principal."
1217050000000000;"Contribuição sobre a Loteria Instantƒnea";S;"Agrega as receitas da Contribuição sobre a Loteria Instantƒnea."
1217051000000000;"Contribuição sobre a Loteria Instantƒnea";S;"Registra as receitas da Contribuição sobre a Loteria Instantƒnea."
1217051100000000;"Contribuição sobre a Loteria Instantƒnea - Principal";A;"Vide descrição do código de receita principal."
1217051200000000;"Contribuição sobre a Loteria Instantƒnea - Multas e Juros de Mora";A;"Vide descrição do código de receita principal."
1217051300000000;"Contribuição sobre a Loteria Instantƒnea - Dívida Ativa";A;"Vide descrição do código de receita principal."
1217051400000000;"Contribuição sobre a Loteria Instantƒnea - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa";A;"Vide descrição do código de receita principal."
1217051500000000;"Contribuição sobre a Loteria Instantƒnea - Multas";A;"Vide descrição do código de receita principal."
1217051600000000;"Contribuição sobre a Loteria Instantƒnea - Juros de Mora";A;"Vide descrição do código de receita principal."
1217051700000000;"Contribuição sobre a Loteria Instantƒnea - Dívida Ativa - Multas da Dívida Ativa";A;"Vide descrição do código de receita principal."
1217051800000000;"Contribuição sobre a Loteria Instantƒnea - Juros de Mora da Dívida Ativa";A;"Vide descrição do código de receita principal."
1217052000000000;"Contribuição sobre a Loteria Instantƒnea - Parcelamentos";S;"Registra as receitas de parcelamento da Contribuição sobre a Loteria Instantƒnea."
1217052100000000;"Contribuição sobre a Loteria Instantƒnea - Parcelamentos - Principal";A;"Vide descrição do código de receita principal."
1217052200000000;"Contribuição sobre a Loteria Instantƒnea - Parcelamentos - Multas e Juros de Mora";A;"Vide descrição do código de receita principal."
1217052300000000;"Contribuição sobre a Loteria Instantƒnea - Parcelamentos - Dívida Ativa";A;"Vide descrição do código de receita principal."
1217052400000000;"Contribuição sobre a Loteria Instantƒnea - Parcelamentos - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa";A;"Vide descrição do código de receita principal."
1217052500000000;"Contribuição sobre a Loteria Instantƒnea - Parcelamentos - Multas";A;"Vide descrição do código de receita principal."
1217052600000000;"Contribuição sobre a Loteria Instantƒnea - Parcelamentos - Juros de Mora";A;"Vide descrição do código de receita principal."
1217052700000000;"Contribuição sobre a Loteria Instantƒnea - Parcelamentos - Dívida Ativa - Multas da Dívida Ativa";A;"Vide descrição do código de receita principal."
1217052800000000;"Contribuição sobre a Loteria Instantƒnea - Parcelamentos - Juros de Mora da Dívida Ativa";A;"Vide descrição do código de receita principal."
1217060000000000;"Contribuição sobre Concursos de Prognósticos - Modalidade Futebol";S;""Agrega as receitas da contribuição sobre Concurso de Prognóstico Específico destinado ao Desenvolvimento da Prática Desportiva ? Timemania.""
1217061000000000;"Contribuição sobre Concursos de Prognósticos - Modalidade Futebol";S;""Registra as receitas da contribuição sobre Concurso de Prognóstico Específico destinado ao Desenvolvimento da Prática Desportiva ? Timemania.""
1217061100000000;"Contribuição sobre Concursos de Prognósticos - Modalidade Futebol - Principal";A;"Vide descrição do código de receita principal."
1217061200000000;"Contribuição sobre Concursos de Prognósticos - Modalidade Futebol - Multas e Juros de Mora";A;"Vide descrição do código de receita principal."
1217061300000000;"Contribuição sobre Concursos de Prognósticos - Modalidade Futebol - Dívida Ativa";A;"Vide descrição do código de receita principal."
1217061400000000;"Contribuição sobre Concursos de Prognósticos - Modalidade Futebol - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa";A;"Vide descrição do código de receita principal."
1217061500000000;"Contribuição sobre Concursos de Prognósticos - Modalidade Futebol - Multas";A;"Vide descrição do código de receita principal."
1217061600000000;"Contribuição sobre Concursos de Prognósticos - Modalidade Futebol - Juros de Mora";A;"Vide descrição do código de receita principal."
1217061700000000;"Contribuição sobre Concursos de Prognósticos - Modalidade Futebol - Dívida Ativa - Multas da Dívida Ativa";A;"Vide descrição do código de receita principal."
1217061800000000;"Contribuição sobre Concursos de Prognósticos - Modalidade Futebol - Juros de Mora da Dívida Ativa";A;"Vide descrição do código de receita principal."
1217062000000000;"Contribuição sobre Concursos de Prognósticos - Modalidade Futebol - Parcelamentos";S;""Registra as receitas da contribuição sobre Concurso de Prognóstico Específico destinado ao Desenvolvimento da Prática Desportiva ? Timemania.""
1217062100000000;"Contribuição sobre Concursos de Prognósticos - Modalidade Futebol - Parcelamentos - Principal";A;"Vide descrição do código de receita principal."
1217062200000000;"Contribuição sobre Concursos de Prognósticos - Modalidade Futebol - Parcelamentos - Multas e Juros de Mora";A;"Vide descrição do código de receita principal."
1217062300000000;"Contribuição sobre Concursos de Prognósticos - Modalidade Futebol - Parcelamentos - Dívida Ativa";A;"Vide descrição do código de receita principal."
1217062400000000;"Contribuição sobre Concursos de Prognósticos - Modalidade Futebol - Parcelamentos - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa";A;"Vide descrição do código de receita principal."
1217062500000000;"Contribuição sobre Concursos de Prognósticos - Modalidade Futebol - Parcelamentos - Multas";A;"Vide descrição do código de receita principal."
1217062600000000;"Contribuição sobre Concursos de Prognósticos - Modalidade Futebol - Parcelamentos - Juros de Mora";A;"Vide descrição do código de receita principal."
1217062700000000;"Contribuição sobre Concursos de Prognósticos - Modalidade Futebol - Parcelamentos - Dívida Ativa - Multas da Dívida Ativa";A;"Vide descrição do código de receita principal."
1217062800000000;"Contribuição sobre Concursos de Prognósticos - Modalidade Futebol - Parcelamentos - Juros de Mora da Dívida Ativa";A;"Vide descrição do código de receita principal."
1217070000000000;"Contribuição sobre Loteria de Apostas de Quota Fixa";S;"Agrega o valor das contribuições sobre loterias de Apostas de Quota Fixa. "
1217071000000000;"Contribuição sobre Loteria de Apostas de Quota Fixa";S;"Registra o valor das contribuições sobre loterias de Apostas de Quota Fixa. Cabe ressalvar que uma parcela decorrente dessa modalidade lotérica é registrada na Natureza de Receita 1391.01.70, visto que se trata de receita patrimonial. "
