"Classe";"Grupo";"Sub_grupo";"Titulo";"Sub Título";"Ítem";"Sub Ítem";"Conta";"Título";"Função";"Natureza de Saldo";"PCASP Federação";"Status";"Nível de detalhamento";"Indicador de Superavit Financeiro";"PCASP RPPS";"Utilizada pela União";"Utilizada por Estados e DF";"Utilizada por Municípios";"Operação";"Campos alterados"
"1";"1";"2";"6";"5";"00";"00";"1.1.2.6.5.00.00";"DÍVIDA ATIVA NÃO TRIBUTÁRIA - INTER OFSS - MUNICÍPIO";"Compreende os valores dos créditos de dívida ativa não tributária inscritos, realizáveis em até 12 meses da data das demonstrações. Compreende os saldos que serão excluídos nos demonstrativos consolidados do Orçamento Fiscal e da Seguridade Social (OFSS) de entes públicos distintos, resultantes das transações entre o ente e um município.";"Devedora";"Sim";"Ativa";"Superior";;"Sim";;;;"Original";
"1";"1";"2";"6";"5";"02";"00";"1.1.2.6.5.02.00";"DÍVIDA ATIVA DE MULTAS ";"Compreende os valores de multas de diversas naturezas inscritas em dívida ativa não tributária.";"Devedora";"Não";"Ativa";"Superior";;"Não";;;;"Original";
"1";"1";"2";"6";"5";"02";"01";"1.1.2.6.5.02.01";"DÍVIDA ATIVA DE MULTAS DE TRÂNSITO";"Registra os valores inscritos em dívida ativa não tributária provenientes de multas de trânsito.";"Devedora";"Não";"Ativa";"Último";"Permanente";"Não";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"6";"5";"02";"02";"1.1.2.6.5.02.02";"DÍVIDA ATIVA DE MULTAS AMBIENTAIS";"Registra os valores inscritos em dívida ativa não tributária provenientes de multas ambientais";"Devedora";"Não";"Ativa";"Último";"Permanente";"Não";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"6";"5";"02";"03";"1.1.2.6.5.02.03";"DÍVIDA ATIVA DE MULTAS CONTRATUAIS";"Registra os valores inscritos em dívida ativa não tributária provenientes de multas contratuais.";"Devedora";"Não";"Ativa";"Último";"Permanente";"Não";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"6";"5";"02";"99";"1.1.2.6.5.02.99";"DÍVIDA ATIVA DE OUTRAS MULTAS ";"Registra os valores inscritos em dívida ativa não tributária provenientes de multas diversas, não previstas em contas específicas.";"Devedora";"Não";"Ativa";"Último";"Permanente";"Não";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"6";"5";"03";"00";"1.1.2.6.5.03.00";"DÍVIDA ATIVA DE PREÇOS PÚBLICOS";"Compreende/Registra os valores inscritos em dívida ativa não tributária provenientes de preços públicos.";"Devedora";"Não";"Ativa";"Último";"Permanente";"Não";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"6";"5";"04";"00";"1.1.2.6.5.04.00";"DÍVIDA ATIVA DE ALUGUÉIS";"Compreende/Registra os valores inscritos em dívida ativa não tributárias provenientes de aluguéis.";"Devedora";"Não";"Ativa";"Último";"Permanente";"Não";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"6";"5";"99";"00";"1.1.2.6.5.99.00";"DEMAIS VALORES INSCRITOS EM DÍVIDA ATIVA NÃO TRIBUTÁRIA ";"Compreende/Registra os valores inscritos em dívida ativa não tributária de diversas naturezas, não discriminadas em contas específicas.";"Devedora";"Não";"Ativa";"Último";"Permanente";"Não";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"9";"0";"00";"00";"1.1.2.9.0.00.00";"(-) AJUSTE DE PERDAS DE CRÉDITOS A CURTO PRAZO";"Compreende o ajuste para perdas estimadas com o não recebimento de valores referentes a créditos a curto prazo, por inadimplência de terceiros e outras.";"Credora";"Sim";"Ativa";"Superior";;"Sim";;;;"Original";
"1";"1";"2";"9";"1";"00";"00";"1.1.2.9.1.00.00";"(-) AJUSTE DE PERDAS DE CRÉDITOS A CURTO PRAZO - CONSOLIDAÇÃO";"Compreende o ajuste para perdas estimadas com o não recebimento de valores referentes a créditos a curto prazo, por inadimplência de terceiros e outras. Compreende os saldos que não serão excluídos nos demonstrativos consolidados do orçamento fiscal e da seguridade social (OFSS).";"Credora";"Sim";"Ativa";"Superior";;"Sim";;;;"Original";
"1";"1";"2";"9";"1";"01";"00";"1.1.2.9.1.01.00";"(-) PERDAS ESTIMADAS EM CRÉDITOS TRIBUTÁRIOS A RECEBER";"Compreende o ajuste para perdas estimadas com o não recebimento dos créditos tributários";"Credora";"Não";"Ativa";"Superior";;"Não";;;;"Original";
"1";"1";"2";"9";"1";"01";"01";"1.1.2.9.1.01.01";"(-) PERDAS ESTIMADAS EM IMPOSTOS";"Registra o ajuste para perdas estimadas com o não recebimento de impostos.";"Credora";"Não";"Ativa";"Último";"Permanente";"Não";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"9";"1";"01";"02";"1.1.2.9.1.01.02";"(-) PERDAS ESTIMADAS EM TAXAS";"Registra o ajuste para perdas estimadas com o não recebimento de taxas.";"Credora";"Não";"Ativa";"Último";"Permanente";"Não";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"9";"1";"01";"03";"1.1.2.9.1.01.03";"(-) PERDAS ESTIMADAS EM CONTRIBUIÇÕES DE MELHORIA";"Registra o ajuste para perdas estimadas com o não recebimento de contribuições de melhoria.";"Credora";"Não";"Ativa";"Último";"Permanente";"Não";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"9";"1";"01";"04";"1.1.2.9.1.01.04";"(-) PERDAS ESTIMADAS EM DEMAIS CONTRIBUIÇÕES";"Registra o ajuste para perdas estimadas com o não recebimento de demais contribuições.";"Credora";"Não";"Ativa";"Último";"Permanente";"Não";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"9";"1";"01";"70";"1.1.2.9.1.01.70";"(-) PERDAS ESTIMADAS EM CRÉDITOS TRIBUTÁRIOS PARCELADOS";"Registra o ajuste para perdas estimadas com o não recebimento de créditos tributários parcelados.";"Credora";"Não";"Ativa";"Último";"Permanente";"Não";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"9";"1";"01";"99";"1.1.2.9.1.01.99";"(-) PERDAS ESTIMADAS EM DEMAIS CRÉDITOS TRIBUTÁRIOS A RECEBER";"Registra o ajuste para perdas estimadas com o não recebimento de demais créditos tributários. ";"Credora";"Não";"Ativa";"Último";"Permanente";"Não";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"9";"1";"02";"00";"1.1.2.9.1.02.00";"(-) PERDAS ESTIMADAS EM CLIENTE";"Compreende o ajuste para perdas estimadas com o não recebimento das faturas/duplicatas a receber decorrentes de vendas de mercadorias ou da prestação de serviços.";"Credora";"Não";"Ativa";"Superior";;"Não";;;;"Original";
"1";"1";"2";"9";"1";"02";"01";"1.1.2.9.1.02.01";"(-) PERDAS ESTIMADAS EM CLIENTE FATURAS/DUPLICATAS A RECEBER";"Registra o ajuste para perdas estimadas com o não recebimento das faturas/duplicatas a receber decorrentes das vendas a prazo de mercadorias ou serviços que ocorrem no curso normal das operações da unidade, representando um direito a cobrar de seus clientes.";"Credora";"Não";"Ativa";"Último";"Permanente";"Não";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"9";"1";"03";"00";"1.1.2.9.1.03.00";"(-) PERDAS ESTIMADAS EM CRÉDITOS DE EMPRÉSTIMOS E FINANCIAMENTOS CONCEDIDOS";"Compreende o ajuste para perdas estimadas com o não recebimento de créditos de empréstimos e financiamentos concedidos.";"Credora";"Não";"Ativa";"Superior";;"Sim";;;;"Original";
"1";"1";"2";"9";"1";"03";"01";"1.1.2.9.1.03.01";"(-) PERDAS ESTIMADAS EM CRÉDITOS DE EMPRÉSTIMOS CONCEDIDOS";"Registra o ajuste para perdas estimadas com o não recebimento de créditos de empréstimos concedidos.";"Credora";"Não";"Ativa";"Último";"Permanente";"Sim";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"9";"1";"03";"02";"1.1.2.9.1.03.02";"(-) PERDAS ESTIMADAS EM CRÉDITOS DE FINANCIAMENTOS CONCEDIDOS";"Registra o ajuste para perdas estimadas com o não recebimento de créditos de financiamentos concedidos.";"Credora";"Não";"Ativa";"Último";"Permanente";"Sim";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"9";"1";"03";"99";"1.1.2.9.1.03.99";"(-) PERDAS ESTIMADAS EM DEMAIS CRÉDITOS E FINANCIAMENTOS CONCEDIDOS";"Registra o ajuste para perdas estimadas com o não recebimento de demais créditos de financiamentos concedidos.";"Credora";"Não";"Ativa";"Último";"Permanente";"Sim";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"9";"1";"04";"00";"1.1.2.9.1.04.00";"(-) PERDAS ESTIMADAS EM CRÉDITOS DE DÍVIDA ATIVA TRIBUTÁRIA";"Compreende o ajuste para perdas estimadas com o não recebimento dos créditos inscritos em dívida ativa tributária.";"Credora";"Não";"Ativa";"Superior";;"Não";;;;"Original";
"1";"1";"2";"9";"1";"04";"01";"1.1.2.9.1.04.01";"(-) PERDAS ESTIMADAS EM CRÉDITOS DE DÍVIDA ATIVA TRIBUTÁRIA - IMPOSTOS";"Registra o ajuste para perdas estimadas com o não recebimento dos créditos inscritos em dívida ativa tributária decorrentes de impostos.";"Credora";"Não";"Ativa";"Último";"Permanente";"Não";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"9";"1";"04";"02";"1.1.2.9.1.04.02";"(-) PERDAS ESTIMADAS EM CRÉDITOS DE DÍVIDA ATIVA TRIBUTÁRIA - TAXAS";"Registra o ajuste para perdas estimadas com o não recebimento dos créditos inscritos em dívida ativa tributária decorrentes de taxas.";"Credora";"Não";"Ativa";"Último";"Permanente";"Não";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"9";"1";"04";"03";"1.1.2.9.1.04.03";"(-) PERDAS ESTIMADAS EM CRÉDITOS DE DÍVIDA ATIVA TRIBUTÁRIA - CONTRIBUIÇÕES DE MELHORIA";"Registra o ajuste para perdas estimadas com o não recebimento dos créditos inscritos em dívida ativa tributária decorrentes de contribuições de melhoria.";"Credora";"Não";"Ativa";"Último";"Permanente";"Não";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"9";"1";"04";"04";"1.1.2.9.1.04.04";"(-) PERDAS ESTIMADAS EM CRÉDITOS DE DÍVIDA ATIVA TRIBUTÁRIA - DEMAIS CONTRIBUIÇÕES";"Registra o ajuste para perdas estimadas com o não recebimento dos créditos inscritos em dívida ativa tributária decorrentes de demais contribuições.";"Credora";"Não";"Ativa";"Último";"Permanente";"Não";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"9";"1";"04";"99";"1.1.2.9.1.04.99";"(-) PERDAS ESTIMADAS EM DEMAIS DÍVIDAS ATIVAS TRIBUTÁRIAS";"Registra o ajuste para perdas estimadas com o não recebimento dos créditos inscritos em dívida ativa tributária  não classificados em itens anteriores. ";"Credora";"Não";"Ativa";"Último";"Permanente";"Não";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"9";"1";"05";"00";"1.1.2.9.1.05.00";"(-) PERDAS ESTIMADAS EM CRÉDITOS DE DÍVIDA ATIVA NÃO TRIBUTÁRIA ";"Compreende/Registra o ajuste para perdas estimadas com o não recebimento dos créditos inscritos em dívida ativa não tributária.";"Credora";"Não";"Ativa";"Último";"Permanente";"Não";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"9";"1";"07";"00";"1.1.2.9.1.07.00";"(-) PERDAS ESTIMADAS EM EMPRÉSTIMOS E FINANCIAMENTOS CONCEDIDOS COM RECURSOS PREVIDENCIÁRIOS";"Compreende/Registra o ajuste para perdas estimadas com o não recebimento empréstimos e financiamentos concedidos com recursos previdenciários.";"Credora";"Não";"Ativa";"Superior";;"Sim";;;;"Original";
"1";"1";"2";"9";"1";"07";"01";"1.1.2.9.1.07.01";"(-) PERDAS ESTIMADAS EM EMPRÉSTIMOS E FINANCIAMENTOS CONCEDIDOS COM RECURSOS PREVIDENCIÁRIOS - FUNDO EM CAPITALIZAÇÃO";"Compreende/Registra o ajuste para perdas estimadas com o não recebimento empréstimos e financiamentos concedidos com recursos previdenciários.";"Credora";"Não";"Ativa";"Último";"Permanente";"Sim";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"9";"1";"07";"02";"1.1.2.9.1.07.02";"(-) PERDAS ESTIMADAS EM EMPRÉSTIMOS E FINANCIAMENTOS CONCEDIDOS COM RECURSOS PREVIDENCIÁRIOS - FUNDO EM REPARTIÇÃO";"Compreende/Registra o ajuste para perdas estimadas com o não recebimento empréstimos e financiamentos concedidos com recursos previdenciários.";"Credora";"Não";"Ativa";"Último";"Permanente";"Sim";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"9";"1";"07";"03";"1.1.2.9.1.07.03";"(-) PERDAS ESTIMADAS EM EMPRÉSTIMOS CONSIGNADOS RPPS - FUNDO EM CAPITALIZAÇÃO";"Compreende/Registra o ajuste para perdas estimadas com o não recebimento de empréstimos consignados concedidos com recursos previdenciários, do fundo em capitalização.";"Credora";"Não";"Ativa";"Último";"Permanente";"Sim";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"9";"1";"07";"04";"1.1.2.9.1.07.04";"(-) PERDAS ESTIMADAS EM EMPRÉSTIMOS CONSIGNADOS RPPS - FUNDO EM REPARTIÇÃO";"Compreende/Registra o ajuste para perdas estimadas com o não recebimento de empréstimos consignados concedidos com recursos previdenciários, do fundo em repartição.";"Credora";"Não";"Ativa";"Último";"Permanente";"Sim";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"9";"1";"99";"00";"1.1.2.9.1.99.00";"(-) OUTRAS PERDAS DE CRÉDITOS A CURTO PRAZO";"Compreende/Registra o ajuste para perdas estimadas com o não recebimento dos créditos  não classificados em itens anteriores.";"Credora";"Não";"Ativa";"Último";"Permanente";"Não";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"9";"2";"00";"00";"1.1.2.9.2.00.00";"(-) AJUSTE DE PERDAS DE CRÉDITOS A CURTO PRAZO - INTRA OFSS";"Compreende o ajuste para perdas estimadas com o não recebimento de valores referentes a créditos a curto prazo, por inadimplência de terceiros e outras. Compreende os saldos que serão excluídos nos demonstrativos consolidados do orçamento fiscal e da seguridade social (OFSS) do ente.";"Credora";"Sim";"Ativa";"Superior";;"Sim";;;;"Original";
"1";"1";"2";"9";"2";"01";"00";"1.1.2.9.2.01.00";"(-) PERDAS ESTIMADAS EM CRÉDITOS TRIBUTÁRIOS A RECEBER";"Compreende o ajuste para perdas estimadas com o não recebimento dos créditos tributários";"Credora";"Não";"Ativa";"Superior";;"Não";;;;"Original";
"1";"1";"2";"9";"2";"01";"01";"1.1.2.9.2.01.01";"(-) PERDAS ESTIMADAS EM IMPOSTOS";"Registra o ajuste para perdas estimadas com o não recebimento de impostos.";"Credora";"Não";"Ativa";"Último";"Permanente";"Não";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"9";"2";"01";"02";"1.1.2.9.2.01.02";"(-) PERDAS ESTIMADAS EM TAXAS";"Registra o ajuste para perdas estimadas com o não recebimento de taxas.";"Credora";"Não";"Ativa";"Último";"Permanente";"Não";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"9";"2";"01";"03";"1.1.2.9.2.01.03";"(-) PERDAS ESTIMADAS EM CONTRIBUIÇÕES DE MELHORIA";"Registra o ajuste para perdas estimadas com o não recebimento de contribuições de melhoria.";"Credora";"Não";"Ativa";"Último";"Permanente";"Não";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"9";"2";"01";"04";"1.1.2.9.2.01.04";"(-) PERDAS ESTIMADAS EM DEMAIS CONTRIBUIÇÕES";"Registra o ajuste para perdas estimadas com o não recebimento de demais contribuições.";"Credora";"Não";"Ativa";"Último";"Permanente";"Não";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"9";"2";"01";"70";"1.1.2.9.2.01.70";"(-) PERDAS ESTIMADAS EM CRÉDITOS TRIBUTÁRIOS PARCELADOS";"Registra o ajuste para perdas estimadas com o não recebimento de créditos tributários parcelados.";"Credora";"Não";"Ativa";"Último";"Permanente";"Não";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"9";"2";"01";"99";"1.1.2.9.2.01.99";"(-) PERDAS ESTIMADAS EM DEMAIS CRÉDITOS TRIBUTÁRIOS A RECEBER";"Registra o ajuste para perdas estimadas com o não recebimento de demais créditos tributários. ";"Credora";"Não";"Ativa";"Último";"Permanente";"Não";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"9";"2";"02";"00";"1.1.2.9.2.02.00";"(-) PERDAS ESTIMADAS EM CLIENTE";"Compreende o ajuste para perdas estimadas com o não recebimento das faturas/duplicatas a receber decorrentes de vendas de mercadorias ou da prestação de serviços.";"Credora";"Não";"Ativa";"Superior";;"Não";;;;"Original";
"1";"1";"2";"9";"2";"02";"01";"1.1.2.9.2.02.01";"(-) PERDAS ESTIMADAS EM CLIENTE FATURAS/DUPLICATAS A RECEBER";"Registra o ajuste para perdas estimadas com o não recebimento das faturas/duplicatas a receber decorrentes das vendas a prazo de mercadorias ou serviços que ocorrem no curso normal das operações da unidade, representando um direito a cobrar de seus clientes.";"Credora";"Não";"Ativa";"Último";"Permanente";"Não";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"9";"2";"03";"00";"1.1.2.9.2.03.00";"(-) PERDAS ESTIMADAS EM CRÉDITOS DE EMPRÉSTIMOS E FINANCIAMENTOS CONCEDIDOS";"Compreende o ajuste para perdas estimadas com o não recebimento de créditos de empréstimos e financiamentos concedidos.";"Credora";"Não";"Ativa";"Superior";;"Sim";;;;"Original";
"1";"1";"2";"9";"2";"03";"01";"1.1.2.9.2.03.01";"(-) PERDAS ESTIMADAS EM CRÉDITOS DE EMPRÉSTIMOS CONCEDIDOS";"Registra o ajuste para perdas estimadas com o não recebimento de créditos de empréstimos concedidos.";"Credora";"Não";"Ativa";"Último";"Permanente";"Sim";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"9";"2";"03";"02";"1.1.2.9.2.03.02";"(-) PERDAS ESTIMADAS EM CRÉDITOS DE FINANCIAMENTOS CONCEDIDOS";"Registra o ajuste para perdas estimadas com o não recebimento de créditos de financiamentos concedidos.";"Credora";"Não";"Ativa";"Último";"Permanente";"Sim";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"9";"2";"03";"99";"1.1.2.9.2.03.99";"(-) PERDAS ESTIMADAS EM DEMAIS CRÉDITOS E FINANCIAMENTOS CONCEDIDOS";"Registra o ajuste para perdas estimadas com o não recebimento de demais créditos de financiamentos concedidos.";"Credora";"Não";"Ativa";"Último";"Permanente";"Sim";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"9";"2";"04";"00";"1.1.2.9.2.04.00";"(-) PERDAS ESTIMADAS EM CRÉDITOS DE DÍVIDA ATIVA TRIBUTÁRIA";"Compreende o ajuste para perdas estimadas com o não recebimento dos créditos inscritos em dívida ativa tributária.";"Credora";"Não";"Ativa";"Superior";;"Não";;;;"Original";
"1";"1";"2";"9";"2";"04";"01";"1.1.2.9.2.04.01";"(-) PERDAS ESTIMADAS EM CRÉDITOS DE DÍVIDA ATIVA TRIBUTÁRIA - IMPOSTOS";"Registra o ajuste para perdas estimadas com o não recebimento dos créditos inscritos em dívida ativa tributária decorrentes de impostos.";"Credora";"Não";"Ativa";"Último";"Permanente";"Não";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"9";"2";"04";"02";"1.1.2.9.2.04.02";"(-) PERDAS ESTIMADAS EM CRÉDITOS DE DÍVIDA ATIVA TRIBUTÁRIA - TAXAS";"Registra o ajuste para perdas estimadas com o não recebimento dos créditos inscritos em dívida ativa tributária decorrentes de taxas.";"Credora";"Não";"Ativa";"Último";"Permanente";"Não";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"9";"2";"04";"03";"1.1.2.9.2.04.03";"(-) PERDAS ESTIMADAS EM CRÉDITOS DE DÍVIDA ATIVA TRIBUTÁRIA - CONTRIBUIÇÕES DE MELHORIA";"Registra o ajuste para perdas estimadas com o não recebimento dos créditos inscritos em dívida ativa tributária decorrentes de contribuições de melhoria.";"Credora";"Não";"Ativa";"Último";"Permanente";"Não";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"9";"2";"04";"04";"1.1.2.9.2.04.04";"(-) PERDAS ESTIMADAS EM CRÉDITOS DE DÍVIDA ATIVA TRIBUTÁRIA - DEMAIS CONTRIBUIÇÕES";"Registra o ajuste para perdas estimadas com o não recebimento dos créditos inscritos em dívida ativa tributária decorrentes de demais contribuições.";"Credora";"Não";"Ativa";"Último";"Permanente";"Não";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"9";"2";"05";"00";"1.1.2.9.2.05.00";"(-) PERDAS ESTIMADAS EM CRÉDITOS DE DÍVIDA ATIVA NÃO TRIBUTÁRIA ";"Compreende/Registra o ajuste para perdas estimadas com o não recebimento dos créditos inscritos em dívida ativa não tributária.";"Credora";"Não";"Ativa";"Último";"Permanente";"Não";"Sim";"Sim";"Sim";"Original";
"1";"1";"2";"9";"2";"07";"00";"1.1.2.9.2.07.00";"(-) PERDAS ESTIMADAS EM EMPRÉSTIMOS E FINANCIAMENTOS CONCEDIDOS COM RECURSOS PREVIDENCIÁRIOS";"Compreende/Registra o ajuste para perdas estimadas com o não recebimento empréstimos e financiamentos concedidos com recursos previdenciários.";"Credora";"Não";"Ativa";"Último";"Permanente";"Sim";"Sim";"Sim";"Sim";"Original";
