Codigo;Nome;Tipo
9117115126000000;Renúncia de Cota-Parte do Fundo de Participação dos Municípios - Cotas Extraordinárias - Juros de Mora;    S
9117115127000000;Renúncia de Cota-Parte do Fundo de Participação dos Municípios - Cotas Extraordinárias - Dívida Ativa - Multas da Dívida Ativa;    S
9117115128000000;Renúncia de Cota-Parte do Fundo de Participação dos Municípios - Cotas Extraordinárias - Juros de Mora da Dívida Ativa;    S
9117115200000000;Renúncia de Cota-Parte do Imposto Sobre a Propriedade Territorial Rural;    S
9117115201000000;Renúncia de Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal;    S
9117115202000000;Renúncia de Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Multas e Juros de Mora;    S
9117115203000000;Renúncia de Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Dívida Ativa;    S
9117115204000000;Renúncia de Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9117115205000000;Renúncia de Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Multas;    N
9117115206000000;Renúncia de Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Juros de Mora;    N
9117115207000000;Renúncia de Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Dívida Ativa - Multas da Dívida Ativa;    S
9117115208000000;Renúncia de Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Juros de Mora da Dívida Ativa;    S
9117115500000000;Renúncia de Cota-Parte do Imposto Sobre Operações de Crédito, Câmbio e Seguro, ou Relativas a Títulos ou Valores Mobiliários – Comercialização do Ouro;    S
9117115501000000;Renúncia de Cota-Parte do Imposto Sobre Operações de Crédito, Câmbio e Seguro, ou Relativas a Títulos ou Valores Mobiliários – Comercialização do Ouro - Principal;    S
9117115502000000;Renúncia de Cota-Parte do Imposto Sobre Operações de Crédito, Câmbio e Seguro, ou Relativas a Títulos ou Valores Mobiliários – Comercialização do Ouro - Multas e Juros de Mora;    S
9117115503000000;Renúncia de Cota-Parte do Imposto Sobre Operações de Crédito, Câmbio e Seguro, ou Relativas a Títulos ou Valores Mobiliários – Comercialização do Ouro - Dívida Ativa;    S
9117115504000000;Renúncia de Cota-Parte do Imposto Sobre Operações de Crédito, Câmbio e Seguro, ou Relativas a Títulos ou Valores Mobiliários – Comercialização do Ouro - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9117115505000000;Renúncia de Cota-Parte do Imposto Sobre Operações de Crédito, Câmbio e Seguro, ou Relativas a Títulos ou Valores Mobiliários – Comercialização do Ouro - Multas;    S
9117115506000000;Renúncia de Cota-Parte do Imposto Sobre Operações de Crédito, Câmbio e Seguro, ou Relativas a Títulos ou Valores Mobiliários – Comercialização do Ouro - Juros de Mora;    N
9117115507000000;Renúncia de Cota-Parte do Imposto Sobre Operações de Crédito, Câmbio e Seguro, ou Relativas a Títulos ou Valores Mobiliários – Comercialização do Ouro - Dívida Ativa - Multas da Dívida Ativa;    S
9117115508000000;Renúncia de Cota-Parte do Imposto Sobre Operações de Crédito, Câmbio e Seguro, ou Relativas a Títulos ou Valores Mobiliários – Comercialização do Ouro - Juros de Mora da Dívida Ativa;    S
9117115600000000;Renúncia de Repasse da União para Foros, Laudêmios e Tarifas de Ocupação;    S
9117115601000000;Renúncia de Repasse da União para Foros, Laudêmios e Tarifas de Ocupação - Principal;    S
9117115602000000;Renúncia de Repasse da União para Foros, Laudêmios e Tarifas de Ocupação - Multas e Juros de Mora;    S
9117115603000000;Renúncia de Repasse da União para Foros, Laudêmios e Tarifas de Ocupação - Dívida Ativa;    S
9117115604000000;Renúncia de Repasse da União para Foros, Laudêmios e Tarifas de Ocupação - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9117115605000000;Renúncia de Repasse da União para Foros, Laudêmios e Tarifas de Ocupação - Multas;    S
9117115606000000;Renúncia de Repasse da União para Foros, Laudêmios e Tarifas de Ocupação - Juros de Mora;    N
9117115607000000;Renúncia de Repasse da União para Foros, Laudêmios e Tarifas de Ocupação - Dívida Ativa - Multas da Dívida Ativa;    S
9117115608000000;Renúncia de Repasse da União para Foros, Laudêmios e Tarifas de Ocupação - Juros de Mora da Dívida Ativa;    S
9117119800000000;Renúncia de Transferências Decorrentes de Participação em Outras Receitas de Impostos da União;    S
9117119801000000;Renúncia de Transferências Decorrentes de Participação em Outras Receitas de Impostos da União - Principal;    S
9117119802000000;Renúncia de Transferências Decorrentes de Participação em Outras Receitas de Impostos da União - Multas e Juros de Mora;    S
9117119803000000;Renúncia de Transferências Decorrentes de Participação em Outras Receitas de Impostos da União - Dívida Ativa;    S
9117119804000000;Renúncia de Transferências Decorrentes de Participação em Outras Receitas de Impostos da União - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9117119805000000;Renúncia de Transferências Decorrentes de Participação em Outras Receitas de Impostos da União - Multas;    S
9117119806000000;Renúncia de Transferências Decorrentes de Participação em Outras Receitas de Impostos da União - Juros de Mora;    N
9117119807000000;Renúncia de Transferências Decorrentes de Participação em Outras Receitas de Impostos da União - Dívida Ativa - Multas da Dívida Ativa;    S
9117119808000000;Renúncia de Transferências Decorrentes de Participação em Outras Receitas de Impostos da União - Juros de Mora da Dívida Ativa;    S
9117120000000000;Renúncia de Transferências das Compensações Financeiras pela Exploração de Recursos Naturais;    S
9117125000000000;Renúncia de Cota-parte da Compensação Financeira pela Exploração de Recursos Hídricos;    S
9117125001000000;Renúncia de Cota-parte da Compensação Financeira pela Exploração de Recursos Hídricos - Principal;    S
9117125002000000;Renúncia de Cota-parte da Compensação Financeira pela Exploração de Recursos Hídricos - Multas e Juros de Mora;    S
9117125003000000;Renúncia de Cota-parte da Compensação Financeira pela Exploração de Recursos Hídricos - Dívida Ativa;    S
9117125004000000;Renúncia de Cota-parte da Compensação Financeira pela Exploração de Recursos Hídricos - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9117125005000000;Renúncia de Cota-parte da Compensação Financeira pela Exploração de Recursos Hídricos - Multas;    N
9117125006000000;Renúncia de Cota-parte da Compensação Financeira pela Exploração de Recursos Hídricos - Juros de Mora;    S
9117125007000000;Renúncia de Cota-parte da Compensação Financeira pela Exploração de Recursos Hídricos - Dívida Ativa - Multas da Dívida Ativa;    S
9117125008000000;Renúncia de Cota-parte da Compensação Financeira pela Exploração de Recursos Hídricos - Juros de Mora da Dívida Ativa;    S
9117125100000000;Renúncia de Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM;    S
9117125101000000;Renúncia de Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM - Principal;    S
9117125102000000;Renúncia de Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM - Multas e Juros de Mora;    S
9117125103000000;Renúncia de Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM - Dívida Ativa;    S
9117125104000000;Renúncia de Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9117125105000000;Renúncia de Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM - Multas;    N
9117125106000000;Renúncia de Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM - Juros de Mora;    N
9117125107000000;Renúncia de Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM - Dívida Ativa - Multas da Dívida Ativa;    N
9117125108000000;Renúncia de Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM - Juros de Mora da Dívida Ativa;    S
9117125200000000;Renúncia de Cota-parte da Compensação Financeira pela Produção de Petróleo;    S
9117125210000000;Renúncia de Cota-parte da Compensação Financeira pela Produção de Petróleo – Lei nº 7.990/89;    S
9117125211000000;Renúncia de Cota-parte da Compensação Financeira pela Produção de Petróleo – Lei nº 7.990/89 - Principal;    S
9117125212000000;Renúncia de Cota-parte da Compensação Financeira pela Produção de Petróleo – Lei nº 7.990/89 - Multas e Juros de Mora;    S
9117125213000000;Renúncia de Cota-parte da Compensação Financeira pela Produção de Petróleo – Lei nº 7.990/89 - Dívida Ativa;    S
9117125214000000;Renúncia de Cota-parte da Compensação Financeira pela Produção de Petróleo – Lei nº 7.990/89 - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9117125215000000;Renúncia de Cota-parte da Compensação Financeira pela Produção de Petróleo – Lei nº 7.990/89 - Multas;    S
9117125216000000;Renúncia de Cota-parte da Compensação Financeira pela Produção de Petróleo – Lei nº 7.990/89 - Juros de Mora;    N
9117125217000000;Renúncia de Cota-parte da Compensação Financeira pela Produção de Petróleo – Lei nº 7.990/89 - Dívida Ativa - Multas da Dívida Ativa;    N
9117125218000000;Renúncia de Cota-parte da Compensação Financeira pela Produção de Petróleo – Lei nº 7.990/89 - Juros de Mora da Dívida Ativa;    S
9117125220000000;Renúncia de Cota-parte pelo Excedente da Produção do Petróleo – Lei nº 9.478/97, artigo 49, I e II;    S
9117125221000000;Renúncia de Cota-parte pelo Excedente da Produção do Petróleo – Lei nº 9.478/97, artigo 49, I e II - Principal;    S
9117125222000000;Renúncia de Cota-parte pelo Excedente da Produção do Petróleo – Lei nº 9.478/97, artigo 49, I e II - Multas e Juros de Mora;    S
9117125223000000;Renúncia de Cota-parte pelo Excedente da Produção do Petróleo – Lei nº 9.478/97, artigo 49, I e II - Dívida Ativa;    S
9117125224000000;Renúncia de Cota-parte pelo Excedente da Produção do Petróleo – Lei nº 9.478/97, artigo 49, I e II - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9117125225000000;Renúncia de Cota-parte pelo Excedente da Produção do Petróleo – Lei nº 9.478/97, artigo 49, I e II - Multas;    S
9117125226000000;Renúncia de Cota-parte pelo Excedente da Produção do Petróleo – Lei nº 9.478/97, artigo 49, I e II - Juros de Mora;    S
9117125227000000;Renúncia de Cota-parte pelo Excedente da Produção do Petróleo – Lei nº 9.478/97, artigo 49, I e II - Dívida Ativa - Multas da Dívida Ativa;    N
9117125228000000;Renúncia de Cota-parte pelo Excedente da Produção do Petróleo – Lei nº 9.478/97, artigo 49, I e II - Juros de Mora da Dívida Ativa;    S
9117125230000000;Renúncia de Cota-parte pela Participação Especial – Lei nº 9.478/97, artigo 50;    S
9117125231000000;Renúncia de Cota-parte pela Participação Especial – Lei nº 9.478/97, artigo 50 - Principal;    S
9117125232000000;Renúncia de Cota-parte pela Participação Especial – Lei nº 9.478/97, artigo 50 - Multas e Juros de Mora;    S
9117125233000000;Renúncia de Cota-parte pela Participação Especial – Lei nº 9.478/97, artigo 50 - Dívida Ativa;    S
9117125234000000;Renúncia de Cota-parte pela Participação Especial – Lei nº 9.478/97, artigo 50 - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9117125235000000;Renúncia de Cota-parte pela Participação Especial – Lei nº 9.478/97, artigo 50 - Multas;    S
9117125236000000;Renúncia de Cota-parte pela Participação Especial – Lei nº 9.478/97, artigo 50 - Juros de Mora;    S
9117125237000000;Renúncia de Cota-parte pela Participação Especial – Lei nº 9.478/97, artigo 50 - Dívida Ativa - Multas da Dívida Ativa;    N
9117125238000000;Renúncia de Cota-parte pela Participação Especial – Lei nº 9.478/97, artigo 50 - Juros de Mora da Dívida Ativa;    S
9117125240000000;Renúncia de Cota-Parte do Fundo Especial do Petróleo – FEP;    S
9117125241000000;Renúncia de Cota-Parte do Fundo Especial do Petróleo – FEP - Principal;    S
9117125242000000;Renúncia de Cota-Parte do Fundo Especial do Petróleo – FEP - Multas e Juros de Mora;    S
9117125243000000;Renúncia de Cota-Parte do Fundo Especial do Petróleo – FEP - Dívida Ativa;    S
9117125244000000;Renúncia de Cota-Parte do Fundo Especial do Petróleo – FEP - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9117125245000000;Renúncia de Cota-Parte do Fundo Especial do Petróleo – FEP - Multas;    S
9117125246000000;Renúncia de Cota-Parte do Fundo Especial do Petróleo – FEP - Juros de Mora;    S
9117125247000000;Renúncia de Cota-Parte do Fundo Especial do Petróleo – FEP - Dívida Ativa - Multas da Dívida Ativa;    N
9117125248000000;Renúncia de Cota-Parte do Fundo Especial do Petróleo – FEP - Juros de Mora da Dívida Ativa;    N
9117125300000000;Renúncia de Cota-parte do bônus de assinatura de contrato de partilha de produção;    S
9117125301000000;Renúncia de Cota-parte do bônus de assinatura de contrato de partilha de produção - Principal;    S
9117125302000000;Renúncia de Cota-parte do bônus de assinatura de contrato de partilha de produção - Multas e Juros de Mora;    S
9117125303000000;Renúncia de Cota-parte do bônus de assinatura de contrato de partilha de produção - Dívida Ativa;    S
9117125304000000;Renúncia de Cota-parte do bônus de assinatura de contrato de partilha de produção - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
